Time,Axis,Raw_Value,Scaled_8bit,Event
1757029280.648155,Left_X,0.000000,127,
1757029280.648155,Left_Y,0.000000,127,
1757029280.648155,Right_X,0.000000,127,
1757029280.648155,Right_Y,0.000000,127,
1757029280.6982589,Left_X,0.011749,128,
1757029280.6982589,Left_Y,-0.035309,122,
1757029280.6982589,Right_X,-0.003937,126,
1757029280.6982589,Right_Y,0.027435,130,
1757029280.748366,Left_X,0.011749,128,
1757029280.748366,Left_Y,-0.035309,122,
1757029280.748366,Right_X,-0.003937,126,
1757029280.748366,Right_Y,0.027435,130,
1757029280.7985437,Left_X,0.011749,128,
1757029280.7985437,Left_Y,-0.035309,122,
1757029280.7985437,Right_X,-0.003937,126,
1757029280.7985437,Right_Y,0.027435,130,
1757029280.8487086,Left_X,0.011749,128,
1757029280.8487086,Left_Y,-0.035309,122,
1757029280.8487086,Right_X,-0.003937,126,
1757029280.8487086,Right_Y,0.027435,130,
1757029280.898825,Left_X,0.011749,128,
1757029280.898825,Left_Y,-0.035309,122,
1757029280.898825,Right_X,-0.003937,126,
1757029280.898825,Right_Y,0.027435,130,
1757029280.949137,Left_X,0.011749,128,
1757029280.949137,Left_Y,-0.035309,122,
1757029280.949137,Right_X,-0.003937,126,
1757029280.949137,Right_Y,0.027435,130,
1757029280.999331,Left_X,0.011749,128,
1757029280.999331,Left_Y,-0.035309,122,
1757029280.999331,Right_X,-0.003937,126,
1757029280.999331,Right_Y,0.027435,130,
1757029281.0499518,Left_X,0.011749,128,
1757029281.0499518,Left_Y,-0.035309,122,
1757029281.0499518,Right_X,-0.003937,126,
1757029281.0499518,Right_Y,0.027435,130,
1757029281.100558,Left_X,0.011749,128,
1757029281.100558,Left_Y,-0.035309,122,
1757029281.100558,Right_X,-0.003937,126,
1757029281.100558,Right_Y,0.027435,130,
1757029281.1511905,Left_X,0.011749,128,
1757029281.1511905,Left_Y,-0.035309,122,
1757029281.1511905,Right_X,-0.003937,126,
1757029281.1511905,Right_Y,0.027435,130,
1757029281.2018125,Left_X,0.011749,128,
1757029281.2018125,Left_Y,-0.035309,122,
1757029281.2018125,Right_X,-0.003937,126,
1757029281.2018125,Right_Y,0.027435,130,
1757029281.2524695,Left_X,0.011749,128,
1757029281.2524695,Left_Y,-0.035309,122,
1757029281.2524695,Right_X,-0.003937,126,
1757029281.2524695,Right_Y,0.027435,130,
1757029281.3031006,Left_X,0.011749,128,
1757029281.3031006,Left_Y,-0.035309,122,
1757029281.3031006,Right_X,-0.003937,126,
1757029281.3031006,Right_Y,0.027435,130,
1757029281.3537214,Left_X,0.011749,128,
1757029281.3537214,Left_Y,-0.035309,122,
1757029281.3537214,Right_X,-0.003937,126,
1757029281.3537214,Right_Y,0.027435,130,
1757029281.403873,Left_X,0.011749,128,
1757029281.403873,Left_Y,-0.035309,122,
1757029281.403873,Right_X,-0.003937,126,
1757029281.403873,Right_Y,0.027435,130,
1757029281.4544923,Left_X,0.011749,128,
1757029281.4544923,Left_Y,-0.035309,122,
1757029281.4544923,Right_X,-0.003937,126,
1757029281.4544923,Right_Y,0.027435,130,
1757029281.5046344,Left_X,0.011749,128,
1757029281.5046344,Left_Y,-0.035309,122,
1757029281.5046344,Right_X,-0.003937,126,
1757029281.5046344,Right_Y,0.027435,130,
1757029281.5551808,Left_X,0.011749,128,
1757029281.5551808,Left_Y,-0.035309,122,
1757029281.5551808,Right_X,-0.003937,126,
1757029281.5551808,Right_Y,0.027435,130,
1757029281.6057081,Left_X,0.011749,128,
1757029281.6057081,Left_Y,-0.035309,122,
1757029281.6057081,Right_X,-0.003937,126,
1757029281.6057081,Right_Y,0.027435,130,
1757029281.6562347,Left_X,0.011749,128,
1757029281.6562347,Left_Y,-0.035309,122,
1757029281.6562347,Right_X,-0.003937,126,
1757029281.6562347,Right_Y,0.027435,130,
1757029281.7067595,Left_X,0.937225,246,
1757029281.7067595,Left_Y,-0.686279,39,
1757029281.7067595,Right_X,-0.050995,120,
1757029281.7067595,Right_Y,0.027435,130,
1757029281.7580683,Left_X,0.733307,220,
1757029281.7580683,Left_Y,-0.913727,10,
1757029281.7580683,Right_X,-0.066681,118,
1757029281.7580683,Right_Y,0.027435,130,
1757029281.8085213,Left_X,0.325470,168,
1757029281.8085213,Left_Y,-1.000000,0,
1757029281.8085213,Right_X,-0.082367,116,
1757029281.8085213,Right_Y,0.027435,130,
1757029281.8599002,Left_X,0.066650,135,
1757029281.8599002,Left_Y,-1.000000,0,
1757029281.8599002,Right_X,-0.082367,116,
1757029281.8599002,Right_Y,0.027435,130,
1757029281.9099698,Left_X,-0.474518,66,
1757029281.9099698,Left_Y,-1.000000,0,
1757029281.9099698,Right_X,-0.074524,117,
1757029281.9099698,Right_Y,0.027435,130,
1757029281.9598145,Left_X,-0.937256,7,
1757029281.9598145,Left_Y,-0.537262,58,
1757029281.9598145,Right_X,-0.043152,121,
1757029281.9598145,Right_Y,0.027435,130,
1757029282.0104713,Left_X,-1.000000,0,
1757029282.0104713,Left_Y,0.035278,131,
1757029282.0104713,Right_X,0.003906,127,
1757029282.0104713,Right_Y,0.027435,130,
1757029282.0611227,Left_X,-0.882355,14,
1757029282.0611227,Left_Y,0.364685,173,
1757029282.0611227,Right_X,0.019592,129,
1757029282.0611227,Right_Y,0.027435,130,
1757029282.1117713,Left_X,-0.945099,6,
1757029282.1117713,Left_Y,0.662720,211,
1757029282.1117713,Right_X,0.050964,133,
1757029282.1117713,Right_Y,0.027435,130,
1757029282.1622453,Left_X,-0.725494,34,
1757029282.1622453,Left_Y,0.898010,241,
1757029282.1622453,Right_X,0.066650,135,
1757029282.1622453,Right_Y,0.027435,130,
1757029282.2128673,Left_X,-0.537262,58,
1757029282.2128673,Left_Y,0.999969,254,
1757029282.2128673,Right_X,0.074493,136,
1757029282.2128673,Right_Y,0.027435,130,
1757029282.2632625,Left_X,0.058807,134,
1757029282.2632625,Left_Y,0.999969,254,
1757029282.2632625,Right_X,0.082336,137,
1757029282.2632625,Right_Y,0.027435,130,
1757029282.3141937,Left_X,0.772522,225,
1757029282.3141937,Left_Y,0.835266,233,
1757029282.3141937,Right_X,0.058807,134,
1757029282.3141937,Right_Y,0.027435,130,
1757029282.365056,Left_X,0.999969,254,
1757029282.365056,Left_Y,0.348999,171,
1757029282.365056,Right_X,0.019592,129,
1757029282.365056,Right_Y,0.027435,130,
1757029282.4151351,Left_X,0.999969,254,
1757029282.4151351,Left_Y,0.090179,138,
1757029282.4151351,Right_X,0.003906,127,
1757029282.4151351,Right_Y,0.027435,130,
1757029282.4656556,Left_X,0.999969,254,
1757029282.4656556,Left_Y,-0.082367,116,
1757029282.4656556,Right_X,-0.003937,126,
1757029282.4656556,Right_Y,0.027435,130,
1757029282.5164218,Left_X,0.999969,254,
1757029282.5164218,Left_Y,-0.474518,66,
1757029282.5164218,Right_X,-0.035309,122,
1757029282.5164218,Right_Y,0.027435,130,
1757029282.5668416,Left_X,0.607819,204,
1757029282.5668416,Left_Y,-1.000000,0,
1757029282.5668416,Right_X,-0.074524,117,
1757029282.5668416,Right_Y,0.027435,130,
1757029282.6179914,Left_X,0.294098,164,
1757029282.6179914,Left_Y,-1.000000,0,
1757029282.6179914,Right_X,-0.082367,116,
1757029282.6179914,Right_Y,0.027435,130,
1757029282.668164,Left_X,-0.082367,116,
1757029282.668164,Left_Y,-1.000000,0,
1757029282.668164,Right_X,-0.082367,116,
1757029282.668164,Right_Y,0.027435,130,
1757029282.7184103,Left_X,-0.592163,51,
1757029282.7184103,Left_Y,-0.976471,2,
1757029282.7184103,Right_X,-0.019623,124,
1757029282.7184103,Right_Y,0.027435,130,
1757029282.768428,Left_X,-0.874512,15,
1757029282.768428,Left_Y,-0.662750,42,
1757029282.768428,Right_X,0.035278,131,
1757029282.768428,Right_Y,0.027435,130,
1757029282.8190856,Left_X,-1.000000,0,
1757029282.8190856,Left_Y,-0.349030,82,
1757029282.8190856,Right_X,0.270569,161,
1757029282.8190856,Right_Y,0.027435,130,
1757029282.8694835,Left_X,-0.819611,22,
1757029282.8694835,Left_Y,-0.019623,124,
1757029282.8694835,Right_X,0.850952,235,
1757029282.8694835,Right_Y,-0.035309,122,
1757029282.920343,Left_X,-0.905884,11,
1757029282.920343,Left_Y,0.129395,143,
1757029282.920343,Right_X,0.999969,254,
1757029282.920343,Right_Y,-0.043152,121,
1757029282.970828,Left_X,-0.035309,122,
1757029282.970828,Left_Y,-0.027466,123,
1757029282.970828,Right_X,0.999969,254,
1757029282.970828,Right_Y,0.207825,153,
1757029283.0212815,Left_X,-0.035309,122,
1757029283.0212815,Left_Y,-0.027466,123,
1757029283.0212815,Right_X,0.780365,226,
1757029283.0212815,Right_Y,0.756836,223,
1757029283.0713606,Left_X,-0.035309,122,
1757029283.0713606,Left_Y,-0.027466,123,
1757029283.0713606,Right_X,0.317627,167,
1757029283.0713606,Right_Y,0.999969,254,
1757029283.1222944,Left_X,-0.035309,122,
1757029283.1222944,Left_Y,-0.027466,123,
1757029283.1222944,Right_X,-0.301971,88,
1757029283.1222944,Right_Y,0.999969,254,
1757029283.172017,Left_X,-0.035309,122,
1757029283.172017,Left_Y,-0.027466,123,
1757029283.172017,Right_X,-0.937256,7,
1757029283.172017,Right_Y,0.458801,185,
1757029283.2228947,Left_X,-0.035309,122,
1757029283.2228947,Left_Y,-0.027466,123,
1757029283.2228947,Right_X,-1.000000,0,
1757029283.2228947,Right_Y,-0.239227,96,
1757029283.2736197,Left_X,-0.043152,121,
1757029283.2736197,Left_Y,-0.027466,123,
1757029283.2736197,Right_X,-0.717651,35,
1757029283.2736197,Right_Y,-0.819611,22,
1757029283.3247545,Left_X,-0.035309,122,
1757029283.3247545,Left_Y,-0.027466,123,
1757029283.3247545,Right_X,0.082336,137,
1757029283.3247545,Right_Y,-1.000000,0,
1757029283.3755417,Left_X,-0.035309,122,
1757029283.3755417,Left_Y,-0.043152,121,
1757029283.3755417,Right_X,0.874481,238,
1757029283.3755417,Right_Y,-0.647064,44,
1757029283.4250834,Left_X,-0.035309,122,
1757029283.4250834,Left_Y,-0.058838,119,
1757029283.4250834,Right_X,0.999969,254,
1757029283.4250834,Right_Y,-0.074524,117,
1757029283.4754229,Left_X,-0.035309,122,
1757029283.4754229,Left_Y,-0.058838,119,
1757029283.4754229,Right_X,0.976440,251,
1757029283.4754229,Right_Y,0.317627,167,
1757029283.5254009,Left_X,-0.043152,121,
1757029283.5254009,Left_Y,-0.050995,120,
1757029283.5254009,Right_X,0.576447,200,
1757029283.5254009,Right_Y,0.921539,244,
1757029283.5761695,Left_X,-0.043152,121,
1757029283.5761695,Left_Y,-0.043152,121,
1757029283.5761695,Right_X,-0.184326,103,
1757029283.5761695,Right_Y,0.999969,254,
1757029283.6267908,Left_X,-0.043152,121,
1757029283.6267908,Left_Y,-0.019623,124,
1757029283.6267908,Right_X,-0.749023,31,
1757029283.6267908,Right_Y,0.780365,226,
1757029283.6769576,Left_X,0.129395,143,
1757029283.6769576,Left_Y,0.019592,129,
1757029283.6769576,Right_X,-1.000000,0,
1757029283.6769576,Right_Y,0.074493,136,
1757029283.7272773,Left_X,0.011749,128,
1757029283.7272773,Left_Y,0.019592,129,
1757029283.7272773,Right_X,-1.000000,0,
1757029283.7272773,Right_Y,-0.325500,85,
1757029283.7780278,Left_X,0.027435,130,
1757029283.7780278,Left_Y,0.019592,129,
1757029283.7780278,Right_X,-0.568634,54,
1757029283.7780278,Right_Y,-0.921570,9,
1757029283.8289044,Left_X,0.035278,131,
1757029283.8289044,Left_Y,-0.019623,124,
1757029283.8289044,Right_X,0.592133,202,
1757029283.8289044,Right_Y,-0.905884,11,
1757029283.878984,Left_X,0.035278,131,
1757029283.878984,Left_Y,-0.043152,121,
1757029283.878984,Right_X,0.999969,254,
1757029283.878984,Right_Y,-0.278442,91,
1757029283.9302356,Left_X,0.035278,131,
1757029283.9302356,Left_Y,-0.058838,119,
1757029283.9302356,Right_X,0.999969,254,
1757029283.9302356,Right_Y,0.309784,166,
1757029283.980538,Left_X,0.035278,131,
1757029283.980538,Left_Y,-0.074524,117,
1757029283.980538,Right_X,0.827423,232,
1757029283.980538,Right_Y,0.709778,217,
1757029284.0311306,Left_X,0.152924,146,
1757029284.0311306,Left_Y,-0.231384,97,
1757029284.0311306,Right_X,0.270569,161,
1757029284.0311306,Right_Y,0.999969,254,
1757029284.0816383,Left_X,0.348999,171,
1757029284.0816383,Left_Y,-0.639221,45,
1757029284.0816383,Right_X,-0.419617,73,
1757029284.0816383,Right_Y,0.999969,254,
1757029284.131466,Left_X,0.419586,180,
1757029284.131466,Left_Y,-1.000000,0,
1757029284.131466,Right_X,-0.647064,44,
1757029284.131466,Right_Y,0.850952,235,
1757029284.1816797,Left_X,0.348999,171,
1757029284.1816797,Left_Y,-1.000000,0,
1757029284.1816797,Right_X,-0.803925,24,
1757029284.1816797,Right_Y,0.662720,211,
1757029284.232693,Left_X,0.239197,157,
1757029284.232693,Left_Y,-1.000000,0,
1757029284.232693,Right_X,-0.333344,84,
1757029284.232693,Right_Y,0.074493,136,
1757029284.282727,Left_X,-0.168640,105,
1757029284.282727,Left_Y,-1.000000,0,
1757029284.282727,Right_X,-0.145111,108,
1757029284.282727,Right_Y,0.003906,127,
1757029284.3335817,Left_X,-0.498047,63,
1757029284.3335817,Left_Y,-1.000000,0,
1757029284.3335817,Right_X,-0.082367,116,
1757029284.3335817,Right_Y,-0.003937,126,
1757029284.383724,Left_X,-0.615692,48,
1757029284.383724,Left_Y,-0.952942,5,
1757029284.383724,Right_X,-0.105896,113,
1757029284.383724,Right_Y,-0.035309,122,
1757029284.4345987,Left_X,-0.780396,27,
1757029284.4345987,Left_Y,-0.803925,24,
1757029284.4345987,Right_X,-0.090210,115,
1757029284.4345987,Right_Y,-0.058838,119,
1757029284.4848242,Left_X,-0.960785,4,
1757029284.4848242,Left_Y,-0.435303,71,
1757029284.4848242,Right_X,-0.090210,115,
1757029284.4848242,Right_Y,-0.152954,107,
1757029284.534729,Left_X,-0.890198,13,
1757029284.534729,Left_Y,0.568604,199,
1757029284.534729,Right_X,-0.247070,95,
1757029284.534729,Right_Y,-0.678436,40,
1757029284.585003,Left_X,-0.529419,59,
1757029284.585003,Left_Y,0.999969,254,
1757029284.585003,Right_X,-0.286285,90,
1757029284.585003,Right_Y,-1.000000,0,
1757029284.6355479,Left_X,-0.294128,89,
1757029284.6355479,Left_Y,0.999969,254,
1757029284.6355479,Right_X,-0.262756,93,
1757029284.6355479,Right_Y,-1.000000,0,
1757029284.6866183,Left_X,0.192139,151,
1757029284.6866183,Left_Y,0.976440,251,
1757029284.6866183,Right_X,-0.270599,92,
1757029284.6866183,Right_Y,-1.000000,0,
1757029284.7364328,Left_X,0.568604,199,
1757029284.7364328,Left_Y,0.639191,208,
1757029284.7364328,Right_X,-0.278442,91,
1757029284.7364328,Right_Y,-0.819611,22,
1757029284.7865527,Left_X,0.999969,254,
1757029284.7865527,Left_Y,0.090179,138,
1757029284.7865527,Right_X,-0.286285,90,
1757029284.7865527,Right_Y,-0.184326,103,
1757029284.8375385,Left_X,0.999969,254,
1757029284.8375385,Left_Y,-0.380402,78,
1757029284.8375385,Right_X,-0.145111,108,
1757029284.8375385,Right_Y,0.137238,144,
1757029284.888062,Left_X,0.999969,254,
1757029284.888062,Left_Y,-0.592163,51,
1757029284.888062,Right_X,-0.019623,124,
1757029284.888062,Right_Y,0.866638,237,
1757029284.9382093,Left_X,0.780365,226,
1757029284.9382093,Left_Y,-0.882355,14,
1757029284.9382093,Right_X,0.176453,149,
1757029284.9382093,Right_Y,0.999969,254,
1757029284.9883747,Left_X,0.215668,154,
1757029284.9883747,Left_Y,-1.000000,0,
1757029284.9883747,Right_X,0.184296,150,
1757029284.9883747,Right_Y,0.999969,254,
1757029285.0384626,Left_X,-0.505890,62,
1757029285.0384626,Left_Y,-1.000000,0,
1757029285.0384626,Right_X,0.192139,151,
1757029285.0384626,Right_Y,0.999969,254,
1757029285.0894897,Left_X,-0.913727,10,
1757029285.0894897,Left_Y,-0.607849,49,
1757029285.0894897,Right_X,-0.309814,87,
1757029285.0894897,Right_Y,0.772522,225,
1757029285.1403453,Left_X,-1.000000,0,
1757029285.1403453,Left_Y,-0.184326,103,
1757029285.1403453,Right_X,-0.858826,17,
1757029285.1403453,Right_Y,0.090179,138,
1757029285.1906147,Left_X,-1.000000,0,
1757029285.1906147,Left_Y,0.254883,159,
1757029285.1906147,Right_X,-1.000000,0,
1757029285.1906147,Right_Y,-0.341187,83,
1757029285.241329,Left_X,-0.874512,15,
1757029285.241329,Left_Y,0.733307,220,
1757029285.241329,Right_X,-0.858826,17,
1757029285.241329,Right_Y,-0.686279,39,
1757029285.2918375,Left_X,-0.231384,97,
1757029285.2918375,Left_Y,0.984283,252,
1757029285.2918375,Right_X,-0.411774,74,
1757029285.2918375,Right_Y,-0.976471,2,
1757029285.3422132,Left_X,0.607819,204,
1757029285.3422132,Left_Y,0.929382,245,
1757029285.3422132,Right_X,0.411743,179,
1757029285.3422132,Right_Y,-0.984314,1,
1757029285.3926902,Left_X,0.921539,244,
1757029285.3926902,Left_Y,0.607819,204,
1757029285.3926902,Right_X,0.890167,240,
1757029285.3926902,Right_Y,-0.584320,52,
1757029285.443218,Left_X,0.999969,254,
1757029285.443218,Left_Y,-0.019623,124,
1757029285.443218,Right_X,0.999969,254,
1757029285.443218,Right_Y,0.231354,156,
1757029285.4943788,Left_X,0.999969,254,
1757029285.4943788,Left_Y,-0.482361,65,
1757029285.4943788,Right_X,0.670563,212,
1757029285.4943788,Right_Y,0.850952,235,
1757029285.5440168,Left_X,0.913696,243,
1757029285.5440168,Left_Y,-0.741180,32,
1757029285.5440168,Right_X,0.035278,131,
1757029285.5440168,Right_Y,0.999969,254,
1757029285.594449,Left_X,0.458801,185,
1757029285.594449,Left_Y,-1.000000,0,
1757029285.594449,Right_X,-0.866669,16,
1757029285.594449,Right_Y,0.639191,208,
1757029285.644639,Left_X,-0.231384,97,
1757029285.644639,Left_Y,-1.000000,0,
1757029285.644639,Right_X,-1.000000,0,
1757029285.644639,Right_Y,-0.098053,114,
1757029285.6953142,Left_X,-0.811768,23,
1757029285.6953142,Left_Y,-0.749023,31,
1757029285.6953142,Right_X,-0.929413,8,
1757029285.6953142,Right_Y,-0.592163,51,
1757029285.7450593,Left_X,-0.968628,3,
1757029285.7450593,Left_Y,-0.388245,77,
1757029285.7450593,Right_X,-0.372559,79,
1757029285.7450593,Right_Y,-0.984314,1,
1757029285.7959573,Left_X,-0.984314,1,
1757029285.7959573,Left_Y,0.043121,132,
1757029285.7959573,Right_X,0.529388,194,
1757029285.7959573,Right_Y,-0.929413,8,
1757029285.847036,Left_X,-1.000000,0,
1757029285.847036,Left_Y,0.466644,186,
1757029285.847036,Right_X,0.999969,254,
1757029285.847036,Right_Y,-0.341187,83,
1757029285.8984303,Left_X,-0.756866,30,
1757029285.8984303,Left_Y,0.811737,230,
1757029285.8984303,Right_X,0.999969,254,
1757029285.8984303,Right_Y,0.145081,145,
1757029285.9490726,Left_X,0.027435,130,
1757029285.9490726,Left_Y,0.999969,254,
1757029285.9490726,Right_X,0.701935,216,
1757029285.9490726,Right_Y,0.835266,233,
1757029285.9992228,Left_X,0.662720,211,
1757029285.9992228,Left_Y,0.898010,241,
1757029285.9992228,Right_X,-0.270599,92,
1757029285.9992228,Right_Y,0.999969,254,
1757029286.0501213,Left_X,0.827423,232,
1757029286.0501213,Left_Y,0.733307,220,
1757029286.0501213,Right_X,-0.984314,1,
1757029286.0501213,Right_Y,0.403900,178,
1757029286.1007938,Left_X,0.952911,248,
1757029286.1007938,Left_Y,0.552917,197,
1757029286.1007938,Right_X,-1.000000,0,
1757029286.1007938,Right_Y,-0.074524,117,
1757029286.1518326,Left_X,0.019592,129,
1757029286.1518326,Left_Y,-0.027466,123,
1757029286.1518326,Right_X,-0.976471,2,
1757029286.1518326,Right_Y,-0.341187,83,
1757029286.202244,Left_X,0.019592,129,
1757029286.202244,Left_Y,-0.027466,123,
1757029286.202244,Right_X,-0.411774,74,
1757029286.202244,Right_Y,-0.474518,66,
1757029286.2525265,Left_X,0.019592,129,
1757029286.2525265,Left_Y,-0.027466,123,
1757029286.2525265,Right_X,0.035278,131,
1757029286.2525265,Right_Y,0.043121,132,
1757029286.3030295,Left_X,0.019592,129,
1757029286.3030295,Left_Y,-0.027466,123,
1757029286.3030295,Right_X,0.388214,176,
1757029286.3030295,Right_Y,0.082336,137,
1757029286.3535593,Left_X,0.019592,129,
1757029286.3535593,Left_Y,-0.027466,123,
1757029286.3535593,Right_X,0.999969,254,
1757029286.3535593,Right_Y,0.090179,138,
1757029286.4039068,Left_X,0.019592,129,
1757029286.4039068,Left_Y,-0.027466,123,
1757029286.4039068,Right_X,0.999969,254,
1757029286.4039068,Right_Y,0.231354,156,
1757029286.453866,Left_X,0.019592,129,
1757029286.453866,Left_Y,-0.027466,123,
1757029286.453866,Right_X,0.764679,224,
1757029286.453866,Right_Y,0.474487,187,
1757029286.5039942,Left_X,0.019592,129,
1757029286.5039942,Left_Y,-0.027466,123,
1757029286.5039942,Right_X,0.035278,131,
1757029286.5039942,Right_Y,0.043121,132,
1757029286.5546243,Left_X,0.019592,129,
1757029286.5546243,Left_Y,-0.027466,123,
1757029286.5546243,Right_X,0.066650,135,
1757029286.5546243,Right_Y,0.003906,127,
1757029286.604792,Left_X,0.019592,129,
1757029286.604792,Left_Y,-0.027466,123,
1757029286.604792,Right_X,0.999969,254,
1757029286.604792,Right_Y,-0.270599,92,
1757029286.6558022,Left_X,0.027435,130,
1757029286.6558022,Left_Y,-0.027466,123,
1757029286.6558022,Right_X,0.999969,254,
1757029286.6558022,Right_Y,-0.270599,92,
1757029286.7061393,Left_X,0.098022,139,
1757029286.7061393,Left_Y,-0.027466,123,
1757029286.7061393,Right_X,0.999969,254,
1757029286.7061393,Right_Y,-0.270599,92,
1757029286.7571473,Left_X,-0.184326,103,
1757029286.7571473,Left_Y,0.027435,130,
1757029286.7571473,Right_X,0.780365,226,
1757029286.7571473,Right_Y,-0.270599,92,
1757029286.8080037,Left_X,-0.552948,56,
1757029286.8080037,Left_Y,0.019592,129,
1757029286.8080037,Right_X,0.098022,139,
1757029286.8080037,Right_Y,-0.050995,120,
1757029286.8584223,Left_X,-0.552948,56,
1757029286.8584223,Left_Y,0.027435,130,
1757029286.8584223,Right_X,0.019592,129,
1757029286.8584223,Right_Y,0.027435,130,
1757029286.9084818,Left_X,-0.231384,97,
1757029286.9084818,Left_Y,0.035278,131,
1757029286.9084818,Right_X,0.011749,128,
1757029286.9084818,Right_Y,0.035278,131,
1757029286.959022,Left_X,-0.113739,112,
1757029286.959022,Left_Y,0.019592,129,
1757029286.959022,Right_X,0.011749,128,
1757029286.959022,Right_Y,0.035278,131,
1757029287.0090518,Left_X,-0.113739,112,
1757029287.0090518,Left_Y,0.011749,128,
1757029287.0090518,Right_X,0.003906,127,
1757029287.0090518,Right_Y,0.035278,131,
1757029287.0595767,Left_X,-0.223541,98,
1757029287.0595767,Left_Y,0.003906,127,
1757029287.0595767,Right_X,0.011749,128,
1757029287.0595767,Right_Y,0.050964,133,
1757029287.1098275,Left_X,-0.662750,42,
1757029287.1098275,Left_Y,-0.058838,119,
1757029287.1098275,Right_X,0.027435,130,
1757029287.1098275,Right_Y,0.058807,134,
1757029287.1601827,Left_X,-1.000000,0,
1757029287.1601827,Left_Y,-0.066681,118,
1757029287.1601827,Right_X,0.082336,137,
1757029287.1601827,Right_Y,0.058807,134,
1757029287.2103248,Left_X,-0.992157,0,
1757029287.2103248,Left_Y,-0.066681,118,
1757029287.2103248,Right_X,0.380371,175,
1757029287.2103248,Right_Y,0.090179,138,
1757029287.2603369,Left_X,-1.000000,0,
1757029287.2603369,Left_Y,-0.066681,118,
1757029287.2603369,Right_X,0.450958,184,
1757029287.2603369,Right_Y,0.090179,138,
1757029287.31125,Left_X,-0.733337,33,
1757029287.31125,Left_Y,-0.066681,118,
1757029287.31125,Right_X,0.419586,180,
1757029287.31125,Right_Y,0.074493,136,
1757029287.3619058,Left_X,-0.098053,114,
1757029287.3619058,Left_Y,-0.066681,118,
1757029287.3619058,Right_X,0.129395,143,
1757029287.3619058,Right_Y,0.058807,134,
1757029287.4119387,Left_X,-0.043152,121,
1757029287.4119387,Left_Y,-0.066681,118,
1757029287.4119387,Right_X,0.035278,131,
1757029287.4119387,Right_Y,0.019592,129,
1757029287.4619892,Left_X,-0.043152,121,
1757029287.4619892,Left_Y,-0.058838,119,
1757029287.4619892,Right_X,-0.019623,124,
1757029287.4619892,Right_Y,-0.066681,118,
1757029287.5130625,Left_X,-0.043152,121,
1757029287.5130625,Left_Y,-0.058838,119,
1757029287.5130625,Right_X,0.035278,131,
1757029287.5130625,Right_Y,-0.011780,125,
1757029287.5636473,Left_X,-0.043152,121,
1757029287.5636473,Left_Y,-0.058838,119,
1757029287.5636473,Right_X,0.529388,194,
1757029287.5636473,Right_Y,0.043121,132,
1757029287.614454,Left_X,-0.043152,121,
1757029287.614454,Left_Y,-0.058838,119,
1757029287.614454,Right_X,0.999969,254,
1757029287.614454,Right_Y,0.011749,128,
1757029287.6649277,Left_X,-0.043152,121,
1757029287.6649277,Left_Y,-0.058838,119,
1757029287.6649277,Right_X,0.999969,254,
1757029287.6649277,Right_Y,-0.113739,112,
1757029287.7159534,Left_X,-0.043152,121,
1757029287.7159534,Left_Y,-0.058838,119,
1757029287.7159534,Right_X,0.450958,184,
1757029287.7159534,Right_Y,-0.223541,98,
1757029287.7659974,Left_X,-0.043152,121,
1757029287.7659974,Left_Y,-0.058838,119,
1757029287.7659974,Right_X,-0.019623,124,
1757029287.7659974,Right_Y,0.027435,130,
1757029287.8165355,Left_X,-0.043152,121,
1757029287.8165355,Left_Y,-0.058838,119,
1757029287.8165355,Right_X,-0.019623,124,
1757029287.8165355,Right_Y,0.027435,130,
1757029287.8665862,Left_X,-0.043152,121,
1757029287.8665862,Left_Y,-0.058838,119,
1757029287.8665862,Right_X,-0.019623,124,
1757029287.8665862,Right_Y,0.027435,130,
1757029287.917128,Left_X,-0.043152,121,
1757029287.917128,Left_Y,-0.058838,119,
1757029287.917128,Right_X,-0.019623,124,
1757029287.917128,Right_Y,0.027435,130,
1757029287.9671767,Left_X,-0.043152,121,
1757029287.9671767,Left_Y,-0.050995,120,
1757029287.9671767,Right_X,-0.019623,124,
1757029287.9671767,Right_Y,0.027435,130,
1757029288.0182195,Left_X,-0.043152,121,
1757029288.0182195,Left_Y,-0.035309,122,
1757029288.0182195,Right_X,-0.019623,124,
1757029288.0182195,Right_Y,0.027435,130,
1757029288.0682652,Left_X,-0.043152,121,
1757029288.0682652,Left_Y,-0.027466,123,
1757029288.0682652,Right_X,-0.019623,124,
1757029288.0682652,Right_Y,0.027435,130,
1757029288.1192687,Left_X,-0.043152,121,
1757029288.1192687,Left_Y,-0.027466,123,
1757029288.1192687,Right_X,-0.019623,124,
1757029288.1192687,Right_Y,0.027435,130,
1757029288.1694243,Left_X,-0.035309,122,
1757029288.1694243,Left_Y,-0.027466,123,
1757029288.1694243,Right_X,-0.019623,124,
1757029288.1694243,Right_Y,0.027435,130,
1757029288.219882,Left_X,-0.011780,125,
1757029288.219882,Left_Y,-0.027466,123,
1757029288.219882,Right_X,-0.019623,124,
1757029288.219882,Right_Y,0.027435,130,
1757029288.2700386,Left_X,0.027435,130,
1757029288.2700386,Left_Y,-0.027466,123,
1757029288.2700386,Right_X,-0.019623,124,
1757029288.2700386,Right_Y,0.027435,130,
1757029288.3206532,Left_X,0.294098,164,
1757029288.3206532,Left_Y,-0.098053,114,
1757029288.3206532,Right_X,-0.019623,124,
1757029288.3206532,Right_Y,0.027435,130,
1757029288.3710613,Left_X,0.764679,224,
